time	SF_x	SF_y	SF_z	MV_x	MV_y	MV_z	MP_x	MP_y	MP_z
4229	0	0	0	2.011	-4.993	1.261	0.225906	0.115897	-0.093756
4230	0	0	0	-5.122	0.776	0.836	0.220784	0.116673	-0.09292
4231	0	0	0	-12.154	1.447	3.013	0.20863	0.11812	-0.089907
4232	0	0	0	-9.944	4.557	8.247	0.198686	0.122677	-0.08166
4233	0	0	0	-8.256	11.634	1.742	0.19043	0.134311	-0.079918
4234	0	0	0	-5.225	10.739	-2.315	0.185205	0.14505	-0.082233
4235	0	0	0	-6.401	18.629	-2.713	0.178804	0.163679	-0.084946
4236	0	0	0	-7.993	11.437	-4.911	0.170811	0.175116	-0.089857
4237	0	0	0	-14.901	13.811	-9.313	0.15591	0.188927	-0.09917
4238	0	0	0	-18.202	7.442	-11.559	0.137708	0.196369	-0.110729
4239	0	0	0	-23.956	2.908	-14.25	0.113752	0.199277	-0.124979
4240	0	0	0	-28.943	2.379	-15.936	0.084809	0.201656	-0.140915
4241	0	0	0	-39.047	-0.533	-23.651	0.045762	0.201123	-0.164566
4242	0	0	0	-36.447	-2.267	-24.268	0.009315	0.198856	-0.188834
4243	0	0	0	-24.588	-3.093	-17.055	-0.015273	0.195763	-0.205889
4244	0	0	0	-17.372	-1.525	-11.246	-0.032645	0.194238	-0.217135
4245	0	0	0	-23.328	-2.049	-11.485	-0.055973	0.192189	-0.22862
4246	0	0	0	-22.406	-1.967	-11.417	-0.078379	0.190222	-0.240037
4247	0	0	0	-22.813	-2.003	-14.305	-0.101192	0.188219	-0.254342
4248	0	0	0	-22.953	-2.016	-11.6	-0.124145	0.186203	-0.265942
4249	0.002196	0.018345	0.075986	-24.63	-2.163	-10.357	-0.148775	0.18404	-0.276299
4250	0.018118	0.079327	0.125776	-22.768	-1.999	-9.188	-0.171543	0.182041	-0.285487
4251	0.024262	0.094418	0.194417	-24.243	-2.129	-9.382	-0.195786	0.179912	-0.294869
4252	0.047672	0.107562	0.263069	-17.345	-1.523	-5.722	-0.213131	0.178389	-0.300591
4253	0.056161	0.11732	0.330897	-17.804	0.106	-6.373	-0.230935	0.178495	-0.306964
4254	-0.196037	0.129229	0.33879	-17.87	0.07	-6.185	-0.248805	0.178565	-0.313149
4255	-0.233569	0.13561	0.400949	-15.119	-0.531	-5.086	-0.263924	0.178034	-0.318235
4256	-0.059456	0.12839	0.536024	-12.563	1.318	-4.061	-0.276487	0.179352	-0.322296
4257	-0.067701	0.136718	0.607565	-12.444	-0.323	-3.969	-0.288931	0.179029	-0.326265
4258	0.046142	-0.115653	0.590928	-8.3	2.471	-1.798	-0.297231	0.1815	-0.328063
4259	0.045618	-0.126417	0.63806	-7.979	1.67	-0.969	-0.30521	0.18317	-0.329032
4260	0.12916	0.124515	0.763662	-8.727	4.784	-0.36	-0.313937	0.187954	-0.329392
4261	0.135537	0.129628	0.808257	-11.061	6.895	-0.951	-0.324998	0.194849	-0.330343
4262	0.116489	0.268219	0.855708	-15.709	3.153	-4.454	-0.340707	0.198002	-0.334797
4263	0.12092	0.279754	0.892866	-15.057	3.146	-4.124	-0.355764	0.201148	-0.338921
4264	0.116049	0.283124	0.917665	-13.454	0.907	-3.622	-0.369218	0.202055	-0.342543
4265	0.113339	0.286314	0.941489	-13.817	3.934	-3.52	-0.383035	0.205989	-0.346063
4266	0.101549	0.287754	0.967541	-12.026	0.209	-3.061	-0.395061	0.206198	-0.349124
4267	0.084054	0.291001	1.000569	-8.637	1.337	-2.112	-0.403698	0.207535	-0.351236
4268	0.079202	0.304985	1.047466	-10.392	4.166	-2.411	-0.41409	0.211701	-0.353647
4269	0.074109	0.317893	1.092425	-8.925	3.524	-2.022	-0.423015	0.215225	-0.355669
4270	0.075296	0.329261	1.132593	-9.031	4.225	-1.98	-0.432046	0.21945	-0.357649
4271	0.067482	0.340314	1.173848	-13.961	3.564	-3.052	-0.446007	0.223014	-0.360701
4272	0.070351	0.34995	1.209755	-12.49	2.928	-2.641	-0.458497	0.225942	-0.363342
4273	0.068835	0.356593	1.235543	-13.835	4.176	-2.125	-0.472332	0.230118	-0.365467
4274	0.059372	0.364228	1.266568	-17.947	5.744	-3.463	-0.490279	0.235862	-0.36893
4275	0.051379	0.370614	1.293218	-20.405	0.16	-4.543	-0.510684	0.236022	-0.373473
4276	0.041363	0.37692	1.320178	-16.538	-0.092	-2.968	-0.527222	0.23593	-0.376441
4277	0.034702	0.386576	1.361862	-15.563	-2.138	-2.696	-0.542785	0.233792	-0.379137
4278	0.029563	0.394983	1.399153	-11.009	1.322	-1.757	-0.553794	0.235114	-0.380894
4279	0.021033	0.401857	1.44046	-12.674	-0.356	-1.33	-0.566468	0.234758	-0.382224
4280	0.009041	0.412944	1.494041	-15.385	1.335	-2.246	-0.581853	0.236093	-0.38447
4281	0.014458	0.427311	1.554969	-23.502	0.102	-3.849	-0.605355	0.236195	-0.388319
4282	0.019488	0.436805	1.604348	-25.003	-2.925	-3.118	-0.630358	0.23327	-0.391437
4283	0.0304	0.445454	1.650818	-14.252	-2.059	-1.62	-0.64461	0.231211	-0.393057
4284	0.029589	0.451116	1.683693	-14.264	-2.061	-1.503	-0.658874	0.22915	-0.39456
4285	0.034317	0.455565	1.721534	-7.85	-1.134	-0.777	-0.666724	0.228016	-0.395337
4286	0.034744	0.462865	1.767472	-8.567	-1.239	-0.807	-0.675291	0.226777	-0.396144
4287	0.041228	0.475263	1.837644	-10.808	-0.907	-0.948	-0.686099	0.22587	-0.397092
4288	0.057169	0.485505	1.912307	-14.386	-1.436	-1.162	-0.700485	0.224434	-0.398254
4289	0.067464	0.490881	1.954859	-7.528	-0.449	-1.171	-0.708013	0.223985	-0.399425
4290	0.077715	0.495887	1.997455	-0.715	-0.105	-0.051	-0.708728	0.22388	-0.399476
4291	0.083385	0.4985	2.020894	0.715	0.105	0.051	-0.708013	0.223985	-0.399425
4292	0.089544	0.50122	2.046479	16.155	2.355	0.632	-0.691858	0.22634	-0.398793
4293	0.095387	0.504456	2.078748	31.847	4.642	2.272	-0.660011	0.230982	-0.396521
4294	0.103816	0.508456	2.121707	47.585	6.936	6.693	-0.612426	0.237918	-0.389828
4295	0.107336	0.512239	2.144185	50.676	7.386	7.911	-0.56175	0.245304	-0.381917
4296	0.107846	0.512417	2.146321	41.981	6.119	7.845	-0.519769	0.251423	-0.374072
4297	0.107327	0.512236	2.144186	45.029	6.564	8.901	-0.47474	0.257987	-0.365171
4298	0.095629	0.509763	2.095944	49.666	7.239	11.258	-0.425074	0.265226	-0.353913
4299	0.072508	0.501798	2.000854	48.051	6.22	12.328	-0.377023	0.271446	-0.341585
4300	0.038097	0.480052	1.85876	55.559	8.075	15.41	-0.321464	0.279521	-0.326175
4301	0.001294	0.454485	1.70745	52.166	6.753	15.47	-0.269298	0.286274	-0.310705
4302	-0.029023	0.429515	1.582085	60.741	8.802	13.83	-0.208557	0.295076	-0.296875
4303	-0.061739	0.40118	1.447636	39.667	5.749	8.075	-0.16889	0.300825	-0.2888
4304	-0.097626	0.365718	1.299321	32.804	2.984	7.453	-0.136086	0.303809	-0.281347
4305	-0.10123	0.289576	1.155853	28.349	-1.296	9.735	-0.107737	0.302513	-0.271612
4306	-0.300292	0.30211	0.990033	26.876	-3.452	8.667	-0.080861	0.299061	-0.262945
4307	-0.257968	0.206859	0.834268	27.989	-8.063	11.736	-0.052872	0.290998	-0.251209
4308	-0.225256	0.113289	0.655875	27.75	-6.527	13.075	-0.025122	0.284471	-0.238134
4309	-0.148254	0.056808	0.536892	36.532	-6.625	15.793	0.01141	0.277846	-0.222341
4310	-0.20818	-0.073202	0.424544	40.629	-5.537	10.031	0.052039	0.272309	-0.21231
4311	-0.142971	-0.082215	0.342215	40.699	-6.864	7.617	0.092738	0.265445	-0.204693
4312	-0.058671	-0.001772	0.269123	40.516	-4.308	11.151	0.133254	0.261137	-0.193542
4313	-0.016947	-0.019517	0.186312	39.097	-1.74	8.872	0.172351	0.259397	-0.18467
4314	-0.014181	-0.058732	0.103764	34.229	-4.481	7.245	0.20658	0.254916	-0.177425
4315	0.000298	-0.000513	0.00386	33.042	-4.821	8.883	0.239622	0.250095	-0.168542
5679	-0.016841	0.073535	0.408235	-9.904	0.804	1.425	-0.033783	-0.179488	-0.219915
5680	-0.031911	0.136865	0.814559	-3.24	0.263	3.168	-0.037023	-0.179225	-0.216747
5681	-0.041212	0.108212	1.051985	-0.433	0.035	0.581	-0.037456	-0.17919	-0.216166
5682	-0.042773	0.03534	1.129555	-0.941	-0.837	1.161	-0.038397	-0.180027	-0.215005
5683	-0.043166	0.021651	1.139934	-3.252	0.266	3.159	-0.041649	-0.179761	-0.211846
5684	-0.021822	-0.005268	1.162457	-5.64	0.46	2.766	-0.047289	-0.179301	-0.20908
5685	-0.024788	-0.079124	1.24042	-9.016	1.641	-2.097	-0.056305	-0.17766	-0.211177
5686	-0.028615	-0.141002	1.375508	-16.193	2.214	-7.86	-0.072498	-0.175446	-0.219037
5687	-0.058369	-0.085098	1.59161	-18.311	1.479	-8.605	-0.090809	-0.173967	-0.227642
5688	-0.0969	0.11071	1.979911	-7.078	2.349	-3.323	-0.097887	-0.171618	-0.230965
5689	-0.113416	0.327899	2.41884	-0.885	2.734	0.277	-0.098772	-0.168884	-0.230688
5690	-0.164791	0.409413	2.588669	-2.63	0.207	3.462	-0.101402	-0.168677	-0.227226
5691	-0.229523	0.403258	2.609878	-3.521	0.277	4.606	-0.104923	-0.1684	-0.22262
5692	-0.230523	0.322383	2.67286	-6.833	3.185	2.224	-0.111756	-0.165215	-0.220396
5693	-0.233559	0.213838	2.757244	-12.362	6.22	-1.879	-0.124118	-0.158995	-0.222275
5694	-0.300917	0.165865	2.920914	-15.473	3.771	-3.834	-0.139591	-0.155224	-0.226109
5695	-0.437293	0.218127	3.21724	-11.884	1.742	-5.153	-0.151475	-0.153482	-0.231262
5696	-0.511981	0.317816	3.588188	-19.996	1.466	-8.394	-0.171471	-0.152016	-0.239656
5697	-0.541407	0.448294	3.873053	-20.096	1.474	-8.148	-0.191567	-0.150542	-0.247804
5698	-0.558753	0.658919	4.352536	-18.723	3.055	-7.382	-0.21029	-0.147487	-0.255186
5699	-0.573523	0.865703	4.834275	-13.16	2.625	-4.314	-0.22345	-0.144862	-0.2595
5700	-0.630338	1.051255	5.283253	-12.876	3.412	1.033	-0.236326	-0.14145	-0.258467
5701	-0.680011	1.162028	5.598749	-27.088	2.727	-3.235	-0.263414	-0.138723	-0.261702
5702	-0.748342	1.144481	5.907367	-37.07	6.612	-7.736	-0.300484	-0.132111	-0.269438
5703	-0.786291	1.237039	6.556746	-40.587	10.619	-12.352	-0.341071	-0.121492	-0.28179
5704	-0.907556	1.443159	7.445392	-38.249	16.298	-10.023	-0.37932	-0.105194	-0.291813
5705	-1.121263	1.761945	8.418367	-20.666	12.576	1.061	-0.399986	-0.092618	-0.290752
5706	-1.473814	2.020986	9.33534	-8.933	4.988	9.204	-0.408919	-0.08763	-0.281548
5707	-1.754684	2.006763	9.830754	-4.261	-2.061	2.994	-0.41318	-0.089691	-0.278554
5708	-1.860174	1.793439	10.044605	-12.198	-5.403	-3.139	-0.425378	-0.095094	-0.281693
5709	-1.806333	1.723935	10.146753	-15.662	-3.644	-3.941	-0.44104	-0.098738	-0.285634
5710	-1.665074	1.807076	10.439188	-11.278	-0.122	-2.778	-0.452318	-0.09886	-0.288412
5711	-1.561582	1.910298	10.814624	-10.511	1.315	-2.538	-0.462829	-0.097545	-0.29095
5712	-1.54893	1.983135	11.085055	-11.937	1.383	-2.799	-0.474766	-0.096162	-0.293749
5713	-1.569761	2.04986	11.33702	-15.527	0.844	-3.498	-0.490293	-0.095318	-0.297247
5714	-1.591391	2.123309	11.623203	-5.654	0.307	-1.237	-0.495947	-0.095011	-0.298484
5715	-1.59582	2.215835	11.995433	-9.408	0.511	-0.701	-0.505355	-0.0945	-0.299185
5716	-1.59809	2.24851	12.131005	-12.291	-0.044	-1.243	-0.517646	-0.094544	-0.300428
5717	-1.600785	2.270506	12.356537	-19.157	1.049	-3.821	-0.536803	-0.093495	-0.304249
5718	-1.587287	2.307628	12.651168	-27.243	2.184	-5.707	-0.564046	-0.091311	-0.309956
5719	-1.592969	2.409928	13.11038	-21.212	4.574	-3.658	-0.585258	-0.086737	-0.313614
5720	-1.618769	2.561738	13.763513	-19.223	2.357	-3.068	-0.604481	-0.08438	-0.316682
5721	-1.707005	2.661248	14.272005	-4.223	1.567	-0.653	-0.608704	-0.082813	-0.317335
5722	-1.744031	2.745446	14.732828	-3.579	0.181	-0.536	-0.612283	-0.082632	-0.317871
5723	-1.777331	2.763449	14.834073	-18.623	0.942	-2.67	-0.630906	-0.08169	-0.320541
5724	-1.777961	2.778283	14.919844	-19.1	2.282	-3.775	-0.650006	-0.079408	-0.324316
5725	-1.781673	2.852643	15.366282	-16.717	2.133	-2.653	-0.666723	-0.077275	-0.326969
5726	-1.817477	2.95388	15.824171	-20.139	0.987	-2.228	-0.686862	-0.076288	-0.329197
5727	-1.85171	3.026784	16.224907	-20.227	0.99	-3.814	-0.707089	-0.075298	-0.333011
5728	-1.85503	3.091741	16.707688	-23.072	1.13	-1.982	-0.730161	-0.074168	-0.334993
5729	-1.858277	3.194471	17.192567	-11.418	0.559	-3.843	-0.741579	-0.073609	-0.338836
5730	-1.862297	3.255267	17.745647	-1.902	0.093	0.46	-0.743481	-0.073516	-0.338376
5731	-1.864135	3.353828	18.019375	-1.443	0.071	-0.102	-0.744924	-0.073445	-0.338478
5732	-1.864898	3.343659	18.064983	0.427	-0.639	-0.562	-0.744497	-0.074084	-0.33904
5733	-1.865131	3.346893	18.099592	2.064	-0.721	-1.637	-0.742433	-0.074805	-0.340677
5734	-1.85043	3.360085	18.089353	7.069	-0.352	-3.071	-0.735364	-0.075157	-0.343748
5735	-1.835214	3.398237	18.039885	24.214	-0.574	-0.489	-0.71115	-0.075731	-0.344237
5736	-1.835311	3.466739	17.870513	46.265	-0.983	1.48	-0.664885	-0.076714	-0.342757
5737	-1.846039	3.46511	17.290036	73.697	-2.215	9.073	-0.591188	-0.078929	-0.333684
5738	-1.870651	3.401338	16.181078	85.259	-4.787	16.5	-0.505929	-0.083716	-0.317184
5739	-1.891875	3.14326	14.414391	93.046	-4.48	21.593	-0.412883	-0.088196	-0.295591
5740	-1.86166	2.698775	12.370491	100.216	-5.621	30.02	-0.312667	-0.093817	-0.265571
5741	-1.848332	2.129915	10.139946	81.416	-4.784	29.41	-0.231251	-0.098601	-0.236161
5742	-1.808141	1.356431	7.737209	77.535	-8.106	31.661	-0.153716	-0.106707	-0.2045
5743	-0.878751	0.395961	5.78553	85.64	-5.268	31.321	-0.068076	-0.111975	-0.173179
5744	-0.703172	-0.719954	3.918446	85.336	-6.255	2.699	0.01726	-0.11823	-0.17048
5745	-0.093841	-0.421827	1.869953	49.564	-2.591	-2.7	0.066824	-0.120821	-0.17318
5746	0	0	0	-19.373	1.958	-2.76	0.047451	-0.118863	-0.17594
5747	0	0	0	3.075	10.247	-1.036	0.050526	-0.108616	-0.176976
5748	0	0	0	12.349	15.578	-0.024	0.062875	-0.093038	-0.177
5749	0	0	0	22.452	9.649	5.245	0.085327	-0.083389	-0.171755
5750	0	0	0	32.256	4.68	9.897	0.117583	-0.078709	-0.161858
5751	0	0	0	42.289	-1.409	17.978	0.159872	-0.080118	-0.14388
5752	0	0	0	45.837	-1.527	21.775	0.205709	-0.081645	-0.122105
5753	0	0	0	50.611	-1.686	28.803	0.25632	-0.083331	-0.093302
5754	0	0	0	50.278	-2.726	29.128	0.306598	-0.086057	-0.064174
5755	0	0	0	52.63	-8.207	29.018	0.359228	-0.094264	-0.035156
5756	0	0	0	60.541	-12.067	33.265	0.419769	-0.106331	-0.001891
5757	0	0	0	40.876	-8.317	20.85	0.460645	-0.114648	0.018959
5758	0	0	0	42.309	-7.453	22.003	0.502954	-0.122101	0.040962
5759	0	0	0	30.558	-2.502	16.414	0.533512	-0.124603	0.057376
5760	0	0	0	23.684	-1.063	9.92	0.557196	-0.125666	0.067296
5761	0	0	0	21.514	-0.964	3.912	0.57871	-0.12663	0.071208
5762	0	0	0	17.373	0.391	3.766	0.596083	-0.126239	0.074974
5763	0	0	0	9.447	-0.42	-0.794	0.60553	-0.126659	0.07418
5764	0	0	0	3.456	-1.329	-4.401	0.608986	-0.127988	0.069779
5765	0	0	0	0.28	-0.013	-1.784	0.609266	-0.128001	0.067995
5766	0	0	0	-0.953	0.043	-1.091	0.608313	-0.127958	0.066904
5767	0	0	0	-2.386	0.107	-2.724	0.605927	-0.127851	0.06418
5768	0	0	0	-1.434	0.064	-1.632	0.604493	-0.127787	0.062548
5769	0	0	0	-2.394	0.108	-2.716	0.602099	-0.127679	0.059832
5770	0	0	0	-8.666	0.388	-9.738	0.593433	-0.127291	0.050094
5771	0	0	0	-14.601	0.655	-16.088	0.578832	-0.126636	0.034006
5772	0	0	0	-20.768	0.932	-22.22	0.558064	-0.125704	0.011786
5773	0	0	0	-20.079	2.047	-20.828	0.537985	-0.123657	-0.009042
5774	0	0	0	-22.394	0.995	-21.401	0.515591	-0.122662	-0.030443
5775	0	0	0	-23.679	1.052	-20.892	0.491912	-0.12161	-0.051335
5776	0	0	0	-29.384	0.19	-21.42	0.462528	-0.12142	-0.072755
5777	0	0	0	-34.5	1.548	-20.153	0.428028	-0.119872	-0.092908
5778	0	0	0	-31.754	1.424	-19.465	0.396274	-0.118448	-0.112373
5779	0	0	0	-29.762	2.411	-18.734	0.366512	-0.116037	-0.131107
5780	0	0	0	-34.828	2.609	-18.986	0.331684	-0.113428	-0.150093
5781	0	0	0	-31.074	3.465	-8.885	0.30061	-0.109963	-0.158978
5782	0	0	0	-32.593	5.548	-1.349	0.268017	-0.104415	-0.160327
5783	0	0	0	-36.391	5.592	-5.155	0.231626	-0.098823	-0.165482
5784	0	0	0	-41.916	5.683	-11.475	0.18971	-0.09314	-0.176957
5785	0	0	0	-38.862	4.447	-16.099	0.150848	-0.088693	-0.193056
5786	0	0	0	-32.503	5.095	-13.785	0.118345	-0.083598	-0.206841
5787	0	0	0	-33.038	5.965	-11.662	0.085307	-0.077633	-0.218503
5788	0	0	0	-27.585	1.866	-9.534	0.057722	-0.075767	-0.228037
5789	0	0	0	-26.141	0.861	-9.068	0.031581	-0.074906	-0.237105
5790	0	0	0	-26.984	0.888	-9.043	0.004597	-0.074018	-0.246148
5791	0	0	0	-27.154	1.808	-8.669	-0.022557	-0.07221	-0.254817
5792	0	0	0	-30.4	1.89	-8.924	-0.052957	-0.07032	-0.263741
5793	-0.075244	0.155984	0.782416	-1.446	1.85	0.873	-0.054403	-0.06847	-0.262868
5794	-0.140742	0.364946	1.51191	17.332	-0.542	13.698	-0.037071	-0.069012	-0.24917
5795	-0.168044	0.28958	1.546592	10.188	-3.057	11.33	-0.026883	-0.072069	-0.23784
5796	-0.082752	-0.049251	1.132004	-0.754	-3.627	2.077	-0.027637	-0.075696	-0.235763
5797	-0.004463	-0.187858	0.887519	-22.411	-0.138	-9.212	-0.050048	-0.075834	-0.244975
5798	-0.002186	-0.119773	0.895618	-27.531	2.736	-12.795	-0.077579	-0.073098	-0.25777
5799	-0.047086	0.165109	1.427504	-17.501	4.13	-7.098	-0.09508	-0.068968	-0.264868
5800	-0.184618	0.559641	2.078611	1.381	1.726	0.585	-0.093699	-0.067242	-0.264283
5801	-0.323913	0.781618	2.493521	10.816	-0.338	5.597	-0.082883	-0.06758	-0.258686
5802	-0.36425	0.764805	2.460413	-0.194	-1.774	6.163	-0.083077	-0.069354	-0.252523
5803	-0.331086	0.59843	2.204023	-11.997	0.385	5.477	-0.095074	-0.068969	-0.247046
5804	-0.285377	0.448522	2.209291	-27.988	1.772	-6.125	-0.123062	-0.067197	-0.253171
5805	-0.321936	0.352273	2.493758	-32.014	2.734	-13.417	-0.155076	-0.064463	-0.266588
5806	-0.427393	0.580825	3.157535	-7.36	1.084	-2.986	-0.162436	-0.063379	-0.269574
5807	-0.565723	0.996634	3.916645	-6.127	0.186	8.098	-0.168563	-0.063193	-0.261476
5808	-0.61361	1.093542	4.090195	-7.502	0.229	9.786	-0.176065	-0.062964	-0.25169
5809	-0.632185	0.917273	4.235448	-16.542	0.503	5.411	-0.192607	-0.062461	-0.246279
5810	-0.647946	0.699472	4.414598	-34.436	1.879	-8.78	-0.227043	-0.060582	-0.255059
5811	-0.697474	0.618001	4.80686	-51.101	3.962	-18.206	-0.278144	-0.05662	-0.273265
5812	-0.821053	0.929813	5.623357	-50.883	6.195	-16.422	-0.329027	-0.050425	-0.289687
5813	-1.03194	1.516288	6.83511	-31.07	8.572	-9.232	-0.360097	-0.041853	-0.298919
5814	-1.307089	2.067262	8.039641	-18.88	8.094	-3.932	-0.378977	-0.033759	-0.302851
5815	-1.584235	2.380454	8.776202	-15.402	2.562	3.418	-0.394379	-0.031197	-0.299433
5816	-1.825566	2.532681	9.223161	-15.033	0.253	2.894	-0.409412	-0.030944	-0.296539
5817	-1.922605	2.496172	9.588273	-16.294	-1.221	1.276	-0.425706	-0.032165	-0.295263
5818	-1.959552	2.468375	9.945366	-17.05	-1.922	1.186	-0.442756	-0.034087	-0.294077
5819	-1.967695	2.485775	10.331643	-22.734	-1.766	-0.049	-0.46549	-0.035853	-0.294126
5820	-1.957823	2.505699	10.736373	-23.79	-0.243	-4.709	-0.48928	-0.036096	-0.298835
5821	-1.96757	2.573789	11.275345	-21.941	-0.262	-2.69	-0.511221	-0.036358	-0.301525
5822	-2.015609	2.756582	11.83946	-21.017	0.441	-1.611	-0.532238	-0.035917	-0.303136
5823	-2.059596	2.885728	12.359644	-32.761	0.687	-6.077	-0.564999	-0.03523	-0.309213
5824	-2.117933	2.986086	12.857993	-25.226	1.891	-4.887	-0.590225	-0.033339	-0.3141
5825	-2.209465	3.228361	13.634707	-12.881	0.259	-2.022	-0.603106	-0.03308	-0.316122
5826	-2.314161	3.421067	14.232482	-5.475	0.11	-0.201	-0.608581	-0.03297	-0.316323
5827	-2.349928	3.507528	14.537861	-10.749	0.217	-1.582	-0.61933	-0.032753	-0.317905
5828	-2.365088	3.52847	14.667649	-18.194	0.367	-3.146	-0.637524	-0.032386	-0.321051
5829	-2.394937	3.598097	14.922503	-14.884	0.3	-3.154	-0.652408	-0.032086	-0.324205
5830	-2.445824	3.727508	15.353769	-10.737	2.818	-1.306	-0.663145	-0.029268	-0.325511
5831	-2.487162	3.84706	15.706641	-9.343	0.82	-1.078	-0.672488	-0.028448	-0.326589
5832	-2.580099	3.910447	15.961062	-6.457	1.405	-0.717	-0.678945	-0.027043	-0.327306
5833	-2.621209	3.963848	16.182569	-20.628	4.805	-3.341	-0.699573	-0.022238	-0.330647
5834	-2.669832	4.00011	16.335643	-15.229	3.994	-5.015	-0.714802	-0.018244	-0.335662
5835	-2.832481	4.14106	16.824669	-5.276	3.825	-1.051	-0.720078	-0.014419	-0.336713
5836	-2.965367	4.307587	17.185364	-0.717	0.633	-0.06	-0.720795	-0.013786	-0.336773
5837	-3.069285	4.348351	17.310447	0	0	0	-0.720795	-0.013786	-0.336773
5838	-3.086659	4.352133	17.327347	-0.722	0.007	-0.059	-0.721517	-0.013779	-0.336832
5839	-3.086659	4.352133	17.327347	-7.221	0.065	-0.578	-0.728738	-0.013714	-0.33741
5840	-3.08846	4.355679	17.344467	-12.282	0.111	-0.915	-0.74102	-0.013603	-0.338325
5841	-3.106625	4.390845	17.515672	-12.289	0.111	-0.83	-0.753309	-0.013492	-0.339155
5842	-3.137048	4.448729	17.806927	-16.633	0.151	-0.987	-0.769942	-0.013341	-0.340142
5843	-3.167951	4.504876	18.098245	-12.285	1.915	-0.63	-0.782227	-0.011426	-0.340772
5844	-3.20896	4.577089	18.492727	-9.117	4.255	0.169	-0.791344	-0.007171	-0.340603
5845	-3.283142	4.628408	18.78397	-5.067	0.025	-0.21	-0.796411	-0.007146	-0.340813
5846	-3.405888	4.650841	19.000186	-0.724	0.003	-0.029	-0.797135	-0.007143	-0.340842
5847	-3.418123	4.670807	19.120315	-0.003	-0.595	0	-0.797138	-0.007738	-0.340842
5848	-3.419669	4.6735	19.137513	1.836	0.586	-2.249	-0.795302	-0.007152	-0.343091
5849	-3.405391	4.673509	19.137587	8.723	-0.043	-4.3	-0.786579	-0.007195	-0.347391
5850	-3.416125	4.722718	19.093885	25.515	-0.126	0.085	-0.761064	-0.007321	-0.347306
5851	-3.395054	4.800208	18.887089	36.6	-0.18	1.84	-0.724464	-0.007501	-0.345466
5852	-3.336632	4.725189	18.281619	41.135	-0.203	3.638	-0.683329	-0.007704	-0.341828
5853	-3.248071	4.573049	17.413958	52.871	-0.261	8.593	-0.630458	-0.007965	-0.333235
5854	-3.150849	4.365808	16.438383	66.733	0.362	22.901	-0.563725	-0.007603	-0.310334
5855	-3.022742	4.003466	15.185026	63.159	-1.72	19.53	-0.500566	-0.009323	-0.290804
5856	-2.873518	3.253418	13.603874	63.942	-1.829	18.464	-0.436624	-0.011152	-0.27234
5857	-2.687134	2.598601	12.106543	65.823	-4.259	18.966	-0.370801	-0.015411	-0.253374
5858	-2.489054	1.961401	10.592048	68.231	-6.95	21.9	-0.30257	-0.022361	-0.231474
5859	-2.236692	1.313083	9.031353	63.81	-12.285	23.327	-0.23876	-0.034646	-0.208147
5860	-1.903294	0.579173	7.415605	62.569	-13.845	24.917	-0.176191	-0.048491	-0.18323
5861	-1.465139	-0.166247	5.902232	67.918	-13.899	27.217	-0.108273	-0.06239	-0.156013
5862	-0.972698	-0.960206	4.42177	48.924	-9.524	10.195	-0.059349	-0.071914	-0.145818
5863	-0.316774	-0.229302	2.809696	57.697	-2.822	14.575	-0.001652	-0.074736	-0.131243
5864	0.046307	-0.677349	1.657271	20.825	3.034	-0.74	0.019173	-0.071702	-0.131983
5865	-0.009006	-0.032971	0.280451	-5.236	2.954	-1.347	0.013937	-0.068748	-0.13333
5866	0	0	0	-3.38	8.456	4.536	0.010557	-0.060292	-0.128794
5867	0	0	0	0.763	12.974	-0.567	0.01132	-0.047318	-0.129361
5868	0	0	0	1.016	5.55	-1.133	0.012336	-0.041768	-0.130494
5869	0	0	0	9.331	1.692	-1.346	0.021667	-0.040076	-0.13184
5870	0	0	0	21.19	-1.316	5.52	0.042857	-0.041392	-0.12632
5871	0	0	0	37.239	-2.586	18.84	0.080096	-0.043978	-0.10748
5872	0	0	0	34.113	-5.498	20.585	0.114209	-0.049476	-0.086895
5873	0	0	0	35.157	-3.692	20.6	0.149366	-0.053168	-0.066295
5874	0	0	0	38.994	-6.872	22.739	0.18836	-0.06004	-0.043556
5875	0	0	0	39.941	-6.073	23.956	0.228301	-0.066113	-0.0196
5876	0	0	0	39.167	-9.318	21.267	0.267468	-0.075431	0.001667
5877	0	0	0	36.758	-9.497	20.719	0.304226	-0.084928	0.022386
5878	0	0	0	29.352	-10.531	14.715	0.333578	-0.095459	0.037101
5879	0	0	0	27.059	-10.658	11.571	0.360637	-0.106117	0.048672
5880	0	0	0	26.737	-11.932	8.086	0.387374	-0.118049	0.056758
5881	0	0	0	24.42	-13.138	-1.341	0.411794	-0.131187	0.055417
5882	0	0	0	23.503	-9.999	-3.983	0.435297	-0.141186	0.051434
5883	0	0	0	23.974	-12.415	-4.076	0.459271	-0.153601	0.047358
5884	0	0	0	21.052	-9.066	-3.803	0.480323	-0.162667	0.043555
5885	0	0	0	20.658	-9.166	-4.927	0.500981	-0.171833	0.038628
5886	0	0	0	19.269	-8.055	-3.114	0.52025	-0.179888	0.035514
5887	0	0	0	17.352	-5.725	1.094	0.537602	-0.185613	0.036608
5888	0	0	0	15.565	-3.35	1.321	0.553167	-0.188963	0.037929
5889	0	0	0	10.729	-0.725	1.259	0.563896	-0.189688	0.039188
